-41158252.00,-71416295.00,7,138,301022.00,19391600.00
-41158242.00,-71416299.00,7,138,301022.00,19391700.00
-41158229.00,-71416302.00,7,138,301022.00,19391800.00
-41158216.00,-71416307.00,7,138,301022.00,19391900.00
-41158205.00,-71416310.00,7,138,301022.00,19392000.00
-41158196.00,-71416314.00,7,138,301022.00,19392100.00
-41158174.00,-71416326.00,7,138,301022.00,19392300.00
-41158161.00,-71416332.00,7,138,301022.00,19392400.00
-41158149.00,-71416336.00,7,138,301022.00,19392500.00
-41158137.00,-71416341.00,7,138,301022.00,19392600.00
-41158126.00,-71416346.00,7,138,301022.00,19392700.00
-41158120.00,-71416351.00,7,138,301022.00,19392800.00
-41158110.00,-71416360.00,7,138,301022.00,19392900.00
-41158087.00,-71416374.00,7,138,301022.00,19393100.00
-41158076.00,-71416376.00,7,138,301022.00,19393200.00
-41158065.00,-71416380.00,7,138,301022.00,19393300.00
-41158058.00,-71416385.00,7,138,301022.00,19393400.00
-41158047.00,-71416392.00,7,138,301022.00,19393500.00
-41158034.00,-71416399.00,7,138,301022.00,19393600.00
-41158025.00,-71416407.00,7,138,301022.00,19393700.00
-41157999.00,-71416419.00,7,138,301022.00,19393900.00
-41157985.00,-71416424.00,7,138,301022.00,19394000.00
-41157972.00,-71416429.00,7,138,301022.00,19394100.00
-41157957.00,-71416425.00,7,138,301022.00,19394200.00
-41157943.00,-71416427.00,7,138,301022.00,19394300.00
-41157931.00,-71416435.00,7,138,301022.00,19394400.00
-41157918.00,-71416440.00,7,138,301022.00,19394500.00
-41157896.00,-71416455.00,7,138,301022.00,19394700.00
-41157880.00,-71416459.00,7,138,301022.00,19394800.00
-41157865.00,-71416466.00,7,138,301022.00,19394900.00
-41157854.00,-71416474.00,7,138,301022.00,19395000.00
-41157846.00,-71416483.00,7,138,301022.00,19395100.00
-41157835.00,-71416493.00,7,138,301022.00,19395200.00
-41157822.00,-71416502.00,7,139,301022.00,19395300.00
-41157812.00,-71416512.00,7,139,301022.00,19395400.00
-41157788.00,-71416524.00,7,139,301022.00,19395600.00
-41157778.00,-71416530.00,6,159,301022.00,19395700.00
-41157767.00,-71416538.00,7,139,301022.00,19395800.00
